"value","density","param","method"
0.926513026052104,1.78515576929934e-22,"theta","True posterior"
0.930480961923848,1.36363939023073e-23,"theta","True posterior"
0.934448897795591,8.57497402571277e-25,"theta","True posterior"
0.938416833667335,4.28027178337804e-26,"theta","True posterior"
0.942384769539078,1.61888965886042e-27,"theta","True posterior"
0.946352705410822,4.37072439719431e-29,"theta","True posterior"
0.950320641282565,7.80060896317851e-31,"theta","True posterior"
0.954288577154309,8.33640544621328e-33,"theta","True posterior"
0.958256513026052,4.697438018699e-35,"theta","True posterior"
0.962224448897796,1.18637622943848e-37,"theta","True posterior"
0.966192384769539,1.09480321655704e-40,"theta","True posterior"
0.970160320641283,2.87798420380249e-44,"theta","True posterior"
0.974128256513026,1.62209817328517e-48,"theta","True posterior"
0.97809619238477,1.48355006608254e-53,"theta","True posterior"
0.982064128256513,1.87323181154882e-59,"theta","True posterior"
0.986032064128257,4.01568665729974e-66,"theta","True posterior"
0.99,4.12852337025792e-73,"theta","True posterior"
