"value","density","param","method"
0.0921843687374748,0.174440643758977,"logsigma","True posterior"
0.100200400801603,0.278525193540884,"logsigma","True posterior"
0.108216432865731,0.43032726945575,"logsigma","True posterior"
0.11623246492986,0.643691169457393,"logsigma","True posterior"
0.124248496993988,0.932660642987674,"logsigma","True posterior"
0.132264529058116,1.30965447955471,"logsigma","True posterior"
0.140280561122244,1.78317051019357,"logsigma","True posterior"
0.148296593186373,2.35529175037184,"logsigma","True posterior"
0.156312625250501,3.0194059258839,"logsigma","True posterior"
0.164328657314629,3.75862656550906,"logsigma","True posterior"
0.172344689378757,4.54538205483322,"logsigma","True posterior"
0.180360721442886,5.34250056373351,"logsigma","True posterior"
0.188376753507014,6.10587613288185,"logsigma","True posterior"
0.196392785571142,6.78849919469623,"logsigma","True posterior"
0.204408817635271,7.34534141883714,"logsigma","True posterior"
0.212424849699399,7.7383734148509,"logsigma","True posterior"
0.220440881763527,7.94092195487221,"logsigma","True posterior"
0.228456913827655,7.94066481491724,"logsigma","True posterior"
0.236472945891784,7.74079835246972,"logsigma","True posterior"
0.244488977955912,7.35924097992951,"logsigma","True posterior"
0.25250501002004,6.82607901455802,"logsigma","True posterior"
0.260521042084168,6.17974430910378,"logsigma","True posterior"
0.268537074148296,5.46257986035973,"logsigma","True posterior"
0.276553106212424,4.71647699717507,"logsigma","True posterior"
0.284569138276553,3.97916716968095,"logsigma","True posterior"
0.292585170340681,3.28156137047864,"logsigma","True posterior"
0.300601202404809,2.64630296595605,"logsigma","True posterior"
0.308617234468938,2.08748611228921,"logsigma","True posterior"
0.316633266533066,1.61132995968787,"logsigma","True posterior"
0.324649298597194,1.21750756266277,"logsigma","True posterior"
0.332665330661322,0.900807964092435,"logsigma","True posterior"
0.340681362725451,0.652846165830556,"logsigma","True posterior"
0.348697394789579,0.463607032331386,"logsigma","True posterior"
0.356713426853707,0.322693226268375,"logsigma","True posterior"
0.364729458917835,0.220225848267932,"logsigma","True posterior"
0.372745490981964,0.147408008881125,"logsigma","True posterior"
0.380761523046092,0.0968014346496906,"logsigma","True posterior"
0.38877755511022,0.0623852454205821,"logsigma","True posterior"
