"methods","samples.p","samples.mu01","samples.mu02","samples.mu11","samples.mu12"
"SummaryCentral",0.367354473441436,0.232152460692958,0.854868047463211,0.264167214628201,-0.720225340132331
"SummaryCentral",0.367354473441436,0.232152460692958,0.854868047463211,0.264167214628201,-0.720225340132331
"SummaryCentral",0.367354473441436,0.232152460692958,0.854868047463211,0.264167214628201,-0.720225340132331
"SummaryCentral",0.319565741699768,0.420526139642364,0.603127685332794,0.100668033488567,-0.317110321911833
"SummaryCentral",0.0841988615352921,0.247909964578139,0.377661189790628,0.1265944156196,-0.240933635341226
"SummaryCentral",0.266081004916169,0.615869144400441,0.435687971596191,-0.901508182152374,-0.124033541742402
"SummaryCentral",0.266081004916169,0.615869144400441,0.435687971596191,-0.901508182152374,-0.124033541742402
"SummaryCentral",0.266081004916169,0.615869144400441,0.435687971596191,-0.901508182152374,-0.124033541742402
"SummaryCentral",0.354695853324553,0.534909250101741,0.797679647550757,-0.381060778325815,-0.898698603930909
"SummaryCentral",0.346314923872272,0.87689662565897,0.744610319644924,-0.852063989066247,-0.674377326098417
"SummaryCentral",0.0780746369774895,0.311226786236448,0.437536762385814,-0.58460682257031,-0.604860281887899
"SummaryCentral",0.248367281708044,0.468787253297798,0.61960317124551,-0.271741475610463,-0.750254817180615
"SummaryCentral",0.248367281708044,0.468787253297798,0.61960317124551,-0.271741475610463,-0.750254817180615
"SummaryCentral",0.328906274698215,0.315606877968994,0.135898118691445,0.172598464725971,0.555300141005258
"SummaryCentral",0.689055451244925,-0.870599779980547,-0.785882685751146,0.738327528801732,0.771220140139464
"SummaryCentral",0.572114120393564,-0.407945391906636,-0.605992104500469,0.833836392003646,0.983809009909779
"SummaryCentral",0.689055451244925,-0.870599779980547,-0.785882685751146,0.738327528801732,0.771220140139464
"SummaryCentral",0.689055451244925,-0.870599779980547,-0.785882685751146,0.738327528801732,0.771220140139464
"SummaryCentral",0.794870953201146,-0.439477784005117,-0.316729954538388,0.523870619854846,0.494009892762145
"SummaryCentral",0.794870953201146,-0.439477784005117,-0.316729954538388,0.523870619854846,0.494009892762145
"SummaryCentral",0.692245709108327,-0.488161934811407,-0.778757050287028,0.661728272690465,0.665030206973556
"SummaryCentral",0.692245709108327,-0.488161934811407,-0.778757050287028,0.661728272690465,0.665030206973556
"SummaryCentral",0.689055451244925,-0.870599779980547,-0.785882685751146,0.738327528801732,0.771220140139464
"SummaryCentral",0.689055451244925,-0.870599779980547,-0.785882685751146,0.738327528801732,0.771220140139464
"SummaryCentral",0.689055451244925,-0.870599779980547,-0.785882685751146,0.738327528801732,0.771220140139464
"SummaryCentral",0.573043484268744,-0.372701326805356,-0.404030887256415,0.857503866646968,0.885141569532849
"SummaryCentral",0.469133950493507,-0.191508235837644,-0.136781564278971,0.779758178953655,0.809325676436521
"SummaryCentral",0.689055451244925,-0.870599779980547,-0.785882685751146,0.738327528801732,0.771220140139464
"SummaryCentral",0.839070565801307,-0.657004881677345,-0.467059252648814,0.461184361479988,0.488770918352128
"SummaryCentral",0.696421563604058,-0.772812351265255,-0.988492416584643,0.711659154172159,0.914846560073022
"SummaryCentral",0.0976770301458617,0.256467444695953,0.258160551456492,0.723958052963433,0.369212667069889
"SummaryCentral",0.562278001868579,-0.582325763564915,-0.0303019052453544,0.939508932501593,0.550376386340388
"SummaryCentral",0.503428439846763,0.319190205209093,0.747276176282293,0.444976363546976,-0.0885099483603202
"SummaryCentral",0.18944788056788,0.346526436149941,0.350519522525841,0.312990441036953,-0.321086347133484
"SummaryCentral",0.18944788056788,0.346526436149941,0.350519522525841,0.312990441036953,-0.321086347133484
"SummaryCentral",0.161043151389361,0.141517706295314,0.451493419539826,0.956913200819697,-0.695838095972446
"SummaryCentral",0.161043151389361,0.141517706295314,0.451493419539826,0.956913200819697,-0.695838095972446
"SummaryCentral",0.663397335151032,0.676681599360143,0.699538000573063,0.0302596500438213,0.035859596830559
"SummaryCentral",0.663397335151032,0.676681599360143,0.699538000573063,0.0302596500438213,0.035859596830559
"SummaryCentral",0.663397335151032,0.676681599360143,0.699538000573063,0.0302596500438213,0.035859596830559
"SummaryCentral",0.532933096641604,0.468553151047814,0.783570251428595,0.097514093320974,-0.0584085499642921
"SummaryCentral",0.625164698394684,-0.465962877964911,-0.135375457778162,0.721919463505887,0.581114845841062
"SummaryCentral",0.12426503135475,0.382926919423137,0.272452517551968,-0.469040796895216,0.203535868791914
"SummaryCentral",0.12426503135475,0.382926919423137,0.272452517551968,-0.469040796895216,0.203535868791914
"SummaryCentral",0.324736268044268,0.59467343607546,0.171344431064288,-0.314362730603606,0.67246334017806
"SummaryCentral",0.655256678947234,0.109131305077828,-0.202648932958298,0.36624124599381,0.474116978093115
"SummaryCentral",0.444212886985451,0.655132556194772,0.356309373783848,-0.405729304724115,0.32392851682803
"SummaryCentral",0.264734250091937,0.321008413211051,0.335436926311745,0.182336004112295,0.196408039273091
"SummaryCentral",0.287806734143695,0.442674867127698,0.0755448066017282,-0.255757932035444,0.761392120738308
"SummaryCentral",0.12426503135475,0.382926919423137,0.272452517551968,-0.469040796895216,0.203535868791914
"SummaryCentral",0.34231935748861,0.510480046131778,0.328803122538108,-0.132355133479393,0.14758342638324
"SummaryCentral",0.0596698118447674,0.323367559456465,0.352175631680418,-0.499291191767201,0.137627601957171
"SummaryCentral",0.0925401890894843,0.413614082788477,0.311523602023944,-0.799474436276448,-0.654465576190836
"SummaryCentral",0.0366569591238406,0.316737830890363,0.274818548368708,-0.979538986385505,-0.813043657724596
"SummaryCentral",0.0366569591238406,0.316737830890363,0.274818548368708,-0.979538986385505,-0.813043657724596
"SummaryCentral",0.0366569591238406,0.316737830890363,0.274818548368708,-0.979538986385505,-0.813043657724596
"SummaryCentral",0.0366569591238406,0.316737830890363,0.274818548368708,-0.979538986385505,-0.813043657724596
"SummaryCentral",0.816213923703931,-0.04259255069561,-0.649516789394862,0.329153845840876,0.569709531851394
"SummaryCentral",0.874366129629034,-0.233474820357001,-0.910556983566769,0.311940599793283,0.47467826162559
"SummaryCentral",0.288482882590821,0.281191131551193,0.294330842685368,0.453623754388242,0.150646923078351
"SummaryCentral",0.397035882633732,0.0410259246109093,-0.0476046367562157,0.660527628829443,0.868839876618681
"SummaryCentral",0.228185526959498,0.272418966028064,-0.012537866596259,0.44895396204214,0.984656737807398
"SummaryCentral",0.393214378563649,0.609631075238303,-0.0901167543042846,-0.181901694445404,0.741844997363188
"SummaryCentral",0.393214378563649,0.609631075238303,-0.0901167543042846,-0.181901694445404,0.741844997363188
"SummaryCentral",0.393214378563649,0.609631075238303,-0.0901167543042846,-0.181901694445404,0.741844997363188
"SummaryCentral",0.393214378563649,0.609631075238303,-0.0901167543042846,-0.181901694445404,0.741844997363188
"SummaryCentral",0.393214378563649,0.609631075238303,-0.0901167543042846,-0.181901694445404,0.741844997363188
"SummaryCentral",0.613237822233758,0.255737527139331,-0.0762008064785469,0.344369429770451,0.684805614852421
"SummaryCentral",0.626477890413584,0.201711139990478,-0.212442947497509,0.291415419252029,0.623935643832515
"SummaryCentral",0.419431918612609,0.773132501708027,0.176558293737646,-0.315394677989839,0.542985758464656
"SummaryCentral",0.136388648036676,0.250974595507358,0.280388386648421,0.188873289616233,0.480426181217991
"SummaryCentral",0.317170728545602,0.712777397800403,0.398251974163748,-0.37845654311888,0.13107507818205
"SummaryCentral",0.238759584770765,0.441189923227954,0.254601474207947,0.0492524886710075,0.384515232715521
"SummaryCentral",0.608817163925283,0.546606491268894,0.325761740058289,0.0175321709195136,0.289107476087269
"SummaryCentral",0.658766661004188,0.270389618327908,0.295985606589637,0.243018521979291,0.316301926795256
"SummaryCentral",0.263686550464378,0.174205542884539,0.138138728852126,0.491050124563278,0.672239405385256
"SummaryCentral",0.263686550464378,0.174205542884539,0.138138728852126,0.491050124563278,0.672239405385256
"SummaryCentral",0.424226082702426,0.289613315818563,-0.0403764625811431,0.393301672716863,0.707282578326044
"SummaryCentral",0.437619413074325,0.127879207450264,0.576100873252756,0.496276189496645,-0.150006439396022
"SummaryCentral",0.590479636993489,-0.380230604182727,-0.13257523251798,0.676743086859715,0.663463633207348
"SummaryCentral",0.384496414672817,0.176406163068329,0.186326784861452,0.370857454696713,0.386507308551478
"SummaryCentral",0.449355717958217,0.558173417236876,0.324990726290945,-0.0699334913743518,0.261080874913424
"SummaryCentral",0.0331446196818869,0.342328970867276,0.356731237499617,-0.830294202780428,0.0904892088661348
"SummaryCentral",0.193126955098181,0.500643142170525,0.315995520690016,-0.665460652647231,-0.193535417916706
"SummaryCentral",0.370538065264909,0.827994585805759,0.244017644539014,-0.498100977806364,0.400052271062176
"SummaryCentral",0.784977540038505,-0.00450809872547431,-0.71907053453832,0.375610120340427,0.68075888171658
"SummaryCentral",0.161366094055545,0.334246344522763,0.500473521476962,0.0418595435904364,-0.4658847941569
"SummaryCentral",0.213485657030379,0.430024924837329,0.634127238066814,0.0275532097266436,-0.712304953239522
"SummaryCentral",0.161366094055545,0.334246344522763,0.500473521476962,0.0418595435904364,-0.4658847941569
"SummaryCentral",0.567804595325371,0.225166984999565,0.960549459171772,0.17887385341024,-0.238657457328099
"SummaryCentral",0.241237340449328,0.451798237779235,0.162826376824496,-0.131611203506306,0.215991495150912
"SummaryCentral",0.849843832836255,0.124738268225565,-0.0981918115871571,0.293006125678793,0.355060114193965
"SummaryCentral",0.631394100780685,0.26874682832543,0.348795326844072,0.272514245047703,0.298235072535333
"SummaryCentral",0.631394100780685,0.26874682832543,0.348795326844072,0.272514245047703,0.298235072535333
"SummaryCentral",0.456450919105556,0.766826965441883,0.664596635374375,-0.143047893014391,-0.123564953070679
"SummaryCentral",0.430713685451901,0.290330378356001,0.600297461701803,0.270565970723929,-0.0470636567568788
"SummaryCentral",0.367223829624789,0.857309375716708,0.0998672365649138,-0.653717788271465,0.579543144626881
"SummaryCentral",0.367223829624789,0.857309375716708,0.0998672365649138,-0.653717788271465,0.579543144626881
"SummaryCentral",0.367223829624789,0.857309375716708,0.0998672365649138,-0.653717788271465,0.579543144626881
"SummaryCentral",0.666944796510663,0.0297529545505003,0.404789444660551,0.352059525683859,0.224130884903834
"SummaryCentral",0.560763338064285,0.35753901852746,0.658968976661818,0.206246339650611,-0.00633302410175057
"SummaryCentral",0.865460816565322,0.16972534322056,0.606966230083553,0.304647889812967,0.231508849632685
"SummaryCentral",0.533098784142091,0.944066850720953,0.91578704829124,-0.304100379788841,-0.19107745794367
"SummaryCentral",0.796908880820326,-0.0289539276381135,0.42819581579805,0.369777336156258,0.285214113376851
"SummaryCentral",0.623503925892023,0.520669010768771,0.282798253015836,0.207168479554156,0.414342251988821
"SummaryCentral",0.623503925892023,0.520669010768771,0.282798253015836,0.207168479554156,0.414342251988821
"SummaryCentral",0.71857057173695,0.566351557688702,0.768216836805201,0.0865231373763929,0.0686990246391808
"SummaryCentral",0.882528073165697,0.464479440048217,0.532307324853744,0.173058577015354,0.296489444369865
"SummaryCentral",0.882528073165697,0.464479440048217,0.532307324853744,0.173058577015354,0.296489444369865
"SummaryCentral",0.733820601099707,0.55003873087364,0.830232545390401,0.204239169203034,0.0590375283039375
"SummaryCentral",0.623503925892023,0.520669010768771,0.282798253015836,0.207168479554156,0.414342251988821
"SummaryCentral",0.63339168928903,0.042533471847002,-0.1467654486635,0.445956366024016,0.574278670470577
"SummaryCentral",0.676559150128475,-0.0859040177470209,-0.387712076104849,0.434798249639184,0.566680973514197
"SummaryCentral",0.594225735942788,-0.0209087337235863,-0.379452422822282,0.367950518582938,0.644084376361544
"SummaryCentral",0.389149938386383,0.251169882002943,-0.110185590825555,0.30815209481762,0.875481782532709
"SummaryCentral",0.430471927219525,0.00800906197007611,0.761619284213239,0.710511968399952,-0.271737961504342
"SummaryCentral",0.739332252191802,-0.498345759029885,0.51305226400301,0.538520911845985,0.290460537549745
"SummaryCentral",0.819887974790376,-0.0759412526124501,0.760757971353913,0.429548450266084,0.131981306219537
"SummaryCentral",0.800629216937269,0.223767827032405,0.338755824197696,0.273119382853348,0.344485377489967
"SummaryCentral",0.761675989963745,-0.518417016068006,-0.425539793905491,0.581627673101789,0.466204995982586
"SummaryCentral",0.657402424495532,-0.449750364356147,0.210988654000686,0.664500306404436,0.385997385800223
"SummaryCentral",0.269365027879697,0.634041952653001,0.504285740988282,-0.770534814695847,-0.334633806937301
"SummaryCentral",0.287731159704342,0.582188234594106,0.888123232752506,-0.280750909553658,-0.841042738841382
"SummaryCentral",0.206351911291707,0.587141970999984,0.448164468324153,-0.920605483079725,-0.389308858713475
"SummaryCentral",0.206351911291707,0.587141970999984,0.448164468324153,-0.920605483079725,-0.389308858713475
"SummaryCentral",0.206351911291707,0.587141970999984,0.448164468324153,-0.920605483079725,-0.389308858713475
"SummaryCentral",0.260587673299718,0.749367305811443,0.348673432258996,-0.891440414349207,-0.0066510700610341
"SummaryCentral",0.169467768588775,0.567851231948519,0.415567921761524,-0.930642311628896,-0.609117443718085
"SummaryCentral",0.767531799182385,-0.831967591264944,0.100227130662479,0.694283892023918,0.302177097148873
"SummaryCentral",0.539037056155646,-0.564359778884136,0.720803672401642,0.921867427307511,-0.00152467228347056
"SummaryCentral",0.561745108326652,-0.561770019440473,0.504853336619857,0.980853085764893,0.0434964495333574
"SummaryCentral",0.381531715100362,-0.135960183640619,0.46378161495703,0.936957040878452,-0.160821449945667
"SummaryCentral",0.428449393137117,0.209710565244177,0.286917383419052,0.373974805728733,0.231797276297552
"SummaryCentral",0.383310463321546,0.242630672630223,0.472106184684224,0.367510058401258,-0.0436157452424063
"SummaryCentral",0.57756580744305,0.406622667556375,0.682857965706611,0.129443987589445,-0.146402165923451
"SummaryCentral",0.560303010163009,-0.00734515300376204,0.718497423017571,0.535137281800958,-0.168716212778498
"SummaryCentral",0.0970358189961329,0.241470762878782,0.340161533015072,0.773355510922038,-0.382448372444614
"SummaryCentral",0.199555537789853,0.269436978430076,0.663634275618829,0.58745106719712,-0.983318800297063
"SummaryCentral",0.129538780698126,0.368057540838867,0.343251887719714,0.0738356529001772,-0.415504284661382
"SummaryCentral",0.129538780698126,0.368057540838867,0.343251887719714,0.0738356529001772,-0.415504284661382
"SummaryCentral",0.129538780698126,0.368057540838867,0.343251887719714,0.0738356529001772,-0.415504284661382
"SummaryCentral",0.502922570920042,-0.166445617336046,-0.107450460046448,0.87955003216308,0.608488442407004
"SummaryCentral",0.502922570920042,-0.166445617336046,-0.107450460046448,0.87955003216308,0.608488442407004
"SummaryCentral",0.454692658618416,0.690543224008499,0.319027763164305,-0.314649284635325,0.125415166297021
"SummaryCentral",0.40226208113043,0.690301218215666,-0.234021845436714,-0.381526998930765,0.986581237622435
"SummaryCentral",0.454692658618416,0.690543224008499,0.319027763164305,-0.314649284635325,0.125415166297021
"SummaryCentral",0.654808531125517,0.142540343849465,0.948985202417608,0.359478537085605,0.0459939180190415
"SummaryCentral",0.419938064878806,0.214889094233513,0.992438325658441,0.395842050667852,-0.670234742574394
"SummaryCentral",0.338812259963624,0.280732356216342,0.681394785315374,0.258797155853842,-0.332685362285544
"SummaryCentral",0.39202022854829,0.268638651165285,0.970925207588182,0.392587575655401,-0.896991683554265
"SummaryCentral",0.419938064878806,0.214889094233513,0.992438325658441,0.395842050667852,-0.670234742574394
"SummaryCentral",0.35837299156625,0.458673416183791,0.414573369930326,0.122330534621426,0.101236319717678
"SummaryCentral",0.419938064878806,0.214889094233513,0.992438325658441,0.395842050667852,-0.670234742574394
"SummaryCentral",0.419938064878806,0.214889094233513,0.992438325658441,0.395842050667852,-0.670234742574394
"SummaryCentral",0.419938064878806,0.214889094233513,0.992438325658441,0.395842050667852,-0.670234742574394
"SummaryCentral",0.378410149339214,0.266526849454277,0.858243317781511,0.213436173020535,-0.771467495732132
"SummaryCentral",0.498116951435408,-0.225583765763198,0.969000647134698,0.793375678704971,-0.457189231021852
"SummaryCentral",0.370221501769916,0.201533090237696,0.882059901552846,0.359780142776004,-0.479936637005825
"SummaryCentral",0.637938190542929,0.574152842620436,0.118199150121965,0.197326870051595,0.416418611352313
"SummaryCentral",0.311837178824496,0.290910461570613,0.48076051392373,0.268957795837634,-0.188236249868103
"SummaryCentral",0.55642807982378,0.841012271377815,-0.704443163529812,-0.121840496331138,0.959396066736947
"SummaryCentral",0.717706030160188,0.933127166913193,-0.384283972616436,-0.0334325222142588,0.550020431464941
"SummaryCentral",0.717706030160188,0.933127166913193,-0.384283972616436,-0.0334325222142588,0.550020431464941
"SummaryCentral",0.518975877668709,0.175572203937918,-0.392208585515618,0.25289681693539,0.893591323401779
"SummaryCentral",0.518975877668709,0.175572203937918,-0.392208585515618,0.25289681693539,0.893591323401779
"SummaryCentral",0.518975877668709,0.175572203937918,-0.392208585515618,0.25289681693539,0.893591323401779
"SummaryCentral",0.443244465600446,0.241860274589403,-0.157449775801873,0.41541898113517,0.910760955574691
"SummaryCentral",0.479484718212465,0.168504920212546,-0.014132597756252,0.48138789071356,0.687083229202442
"SummaryCentral",0.465975888501459,0.596683595571329,-0.0530880680024731,-0.12079542178937,0.789059897270689
"SummaryCentral",0.465975888501459,0.596683595571329,-0.0530880680024731,-0.12079542178937,0.789059897270689
"SummaryCentral",0.377038041443309,0.668303557023264,-0.0341511229786989,-0.329489596795947,0.615010734374517
"SummaryCentral",0.32217156295427,0.123485948303345,0.00786420019695389,0.536034825756048,0.921329988013968
"SummaryCentral",0.510854865418847,0.365605960478091,-0.194353805550653,0.254990589390943,0.71441374419796
"SummaryCentral",0.76043788303345,0.0873433973835486,-0.887395454195211,0.351860722692005,0.725948712125985
"SummaryCentral",0.752706515623766,0.314780555030883,0.26278208879742,0.291576827621484,0.205925295684427
"SummaryCentral",0.740998102489539,-0.227462983436711,-0.410574584868303,0.381749817586569,0.46360101305095
"SummaryCentral",0.814746838732865,-0.122493208200072,-0.829000229219529,0.397985486394978,0.49183916846458
"SummaryCentral",0.740441903512736,-0.0313890622405092,-0.283472261438346,0.494128090827017,0.530870404352783
"SummaryCentral",0.355176301922309,0.232329408822506,0.45174545932308,0.603893739029068,-0.0204327145448754
"SummaryCentral",0.489637658454016,-0.184857750154659,0.0650708254044852,0.940127134827468,0.522121586464255
"SummaryCentral",0.489637658454016,-0.184857750154659,0.0650708254044852,0.940127134827468,0.522121586464255
"SummaryCentral",0.568112271637064,0.314592727561603,-0.124839431864197,0.233074646098581,0.653998874419753
"SummaryCentral",0.448765526677837,-0.0718706825351164,0.417667403953261,0.765723544092716,0.0764691788934135
"SummaryCentral",0.621794597114727,0.151548044700312,0.364009447307794,0.371920978024106,0.285010081296791
"SummaryCentral",0.489637658454016,-0.184857750154659,0.0650708254044852,0.940127134827468,0.522121586464255
"SummaryCentral",0.537322169007797,-0.309255990629972,-0.126528826269417,0.885410196260305,0.532152966446737
"SummaryCentral",0.607502704908231,-0.133508519910827,-0.341499539853796,0.705630806241006,0.696483670498897
"SummaryCentral",0.416129128300311,0.300977858905257,0.689548809117951,0.321747729214895,-0.372276241652448
"SummaryCentral",0.330205759515967,0.289558868148249,0.808838359991736,0.310982613804685,-0.933090766822329
"SummaryCentral",0.274348828385682,0.101727067581639,0.617015644275112,0.69375597900865,-0.346728919217379
"SummaryCentral",0.754415036991572,0.897076170798517,0.810276798610577,0.0376636676951694,0.138983815581589
"SummaryCentral",0.754415036991572,0.897076170798517,0.810276798610577,0.0376636676951694,0.138983815581589
"SummaryCentral",0.720271588206429,-0.204200079929857,-0.957059718609434,0.412363711526416,0.78716939138351
"SummaryCentral",0.717550973652687,0.394963638253734,-0.970802609038997,0.239453600862743,0.752572096288943
"SummaryCentral",0.686296916447689,0.751903302094942,-0.964302790568388,0.114603522991268,0.909838578840368
"SummaryCentral",0.927671137932371,0.333789669773441,0.259374594902436,0.26805799189168,0.262210342944543
"SummaryCentral",0.506890384311491,0.422433257202676,0.0426521287634054,0.233165354058437,0.530216773320916
"SummaryCentral",0.098798885534798,0.3397492967577,0.200416215418026,-0.115114851457406,0.903645990042729
"SummaryCentral",0.00920864548728649,0.276581949124449,0.259851392567442,0.105073644519127,0.883976234731447
"SummaryCentral",0.098798885534798,0.3397492967577,0.200416215418026,-0.115114851457406,0.903645990042729
"SummaryCentral",0.361099290886889,0.561509791504007,-0.0156489050898608,-0.174601935115389,0.896302780449466
"SummaryCentral",0.151455721178193,0.322538156733745,0.235655266231837,-0.1261683781658,0.778307564640869
"SummaryCentral",0.361099290886889,0.561509791504007,-0.0156489050898608,-0.174601935115389,0.896302780449466
"SummaryCentral",0.361099290886889,0.561509791504007,-0.0156489050898608,-0.174601935115389,0.896302780449466
"SummaryCentral",0.361099290886889,0.561509791504007,-0.0156489050898608,-0.174601935115389,0.896302780449466
"SummaryCentral",0.0631935574522122,0.267333060468643,0.294280594024391,0.530931179827853,0.655402077759819
"SummaryCentral",0.165891579816519,0.452649129864795,0.407629541097055,-0.541224566025184,-0.200184241102413
"SummaryCentral",0.621050056201028,-0.0898926597772927,0.779368456851237,0.572543061488279,-0.0533720602675579
"SummaryCentral",0.436847951634551,-0.103350960314883,0.733222502925587,0.920925056201559,-0.366211875767671
"SummaryCentral",0.621050056201028,-0.0898926597772927,0.779368456851237,0.572543061488279,-0.0533720602675579
"SummaryCentral",0.873941713698909,0.681045638735424,0.901758390702171,0.200458291073832,0.223072381825167
"SummaryCentral",0.9180345157243,0.109107123815342,0.701317455143811,0.326796674251097,0.290135725998701
"SummaryCentral",0.987028216024967,-0.459352813514029,0.607020018672159,0.265974996336494,0.306516679047933
"SummaryCentral",0.924427664766205,-0.0593872284005273,0.961993567208731,0.351827591690236,0.280520287189062
"SummaryCentral",0.547510775848301,0.686337381977443,0.473879243004114,-0.0351055797837411,0.172242499335607
"SummaryCentral",0.547510775848301,0.686337381977443,0.473879243004114,-0.0351055797837411,0.172242499335607
"SummaryCentral",0.49198138901687,0.787246255532354,0.167748341113868,-0.477006270575029,0.332954962271243
"SummaryCentral",0.957567271095031,0.422402168723258,0.97100409140041,0.227603032137255,0.243136932524265
"SummaryCentral",0.839006381098981,0.886167197751162,0.678837482009101,0.082453250590213,0.186300341980047
"SummaryCentral",0.53392893159232,0.524931574795705,-0.437936700306699,0.0649422385984946,0.838266939566676
"SummaryCentral",0.524996221513581,-0.1631715892277,-0.25370776881504,0.71773464336369,0.791139137130407
"SummaryCentral",0.584367755359475,0.264146001528768,-0.580172764406832,0.247797940068817,0.73800215687605
"SummaryCentral",0.701123382593719,0.197376695401661,-0.182861712186731,0.291657286297034,0.505964200875164
"SummaryCentral",0.528545623679403,0.861412515681231,0.0448898181423969,-0.0527094078646487,0.460734712976554
"SummaryCentral",0.551046447209779,0.158666952316897,-0.484304765114124,0.319146661420469,0.894770077344066
"SummaryCentral",0.408657625919663,0.391295088097468,0.808212594246449,0.163009137239996,-0.366313156196657
"SummaryCentral",0.588351909391224,0.227225330956462,-0.0946605331189407,0.472177216968202,0.454536067451769
"SummaryCentral",0.584367755359475,0.264146001528768,-0.580172764406832,0.247797940068817,0.73800215687605
"SummaryCentral",0.405562127700922,0.979276269252171,0.569569115765231,-0.730922334129049,-0.215177460455384
"SummaryCentral",0.378033182371634,0.946237679148187,0.511181706612185,-0.844143915195004,-0.149000832243989
"SummaryCentral",0.153107207623108,0.534057232195292,0.503907636165624,-0.742595724140768,-0.817981723943232
"SummaryCentral",0.202461489616112,0.488030752462992,0.604495784735095,-0.836207614578642,-0.748460503681242
"SummaryCentral",0.623911014812165,0.201200352876825,-0.106966443435271,0.483638941446821,0.521934345785917
"SummaryCentral",0.406545695166629,0.371803531695933,0.168164007983843,0.0405584337285366,0.613754104920463
"SummaryCentral",0.514677531469321,-0.228291019349759,-0.246853993208696,0.795338533501113,0.750325539001487
"SummaryCentral",0.661851042173318,0.126219161157728,-0.130715267103328,0.402135030481695,0.570638340585108
"SummaryCentral",0.520815003847038,0.42141024059463,0.170057720316085,0.160963644007805,0.407090238245245
"SummaryCentral",0.423286177543395,-0.257738616776737,0.521868809950342,0.935211371467693,0.0530493246583192
"SummaryCentral",0.30511484024927,0.258916048968924,0.491099306328251,0.340290264510847,-0.147939397919076
"SummaryCentral",0.95761038103038,-0.194572756328039,-0.381981828285823,0.326819789843762,0.292018242589133
"SummaryCentral",0.95761038103038,-0.194572756328039,-0.381981828285823,0.326819789843762,0.292018242589133
"SummaryCentral",0.95761038103038,-0.194572756328039,-0.381981828285823,0.326819789843762,0.292018242589133
"SummaryCentral",0.95761038103038,-0.194572756328039,-0.381981828285823,0.326819789843762,0.292018242589133
"SummaryCentral",0.95761038103038,-0.194572756328039,-0.381981828285823,0.326819789843762,0.292018242589133
"SummaryCentral",0.717978495662723,-0.902052986943153,-0.836167991067884,0.697421690949993,0.812496956388623
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.882907608405603,-0.528317504950112,-0.8726604776687,0.32825541722473,0.388214010592566
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.812420778470845,-0.660497213589544,-0.378023633057983,0.505151824345375,0.512581356841777
"SummaryCentral",0.962318898155991,-0.470942932257884,-0.362951619775628,0.442290218506649,0.362839127754055
"SummaryCentral",0.736535601294836,-0.925950785848194,-0.855861849396033,0.647769270109747,0.575385366510275
"SummaryCentral",0.712223040471386,-0.585319192144681,-0.431397574483903,0.562930347500724,0.571279265812657
"SummaryCentral",0.974771763241802,-0.823749179810274,-0.820078917337917,0.316083587762093,0.317840644948329
"SummaryCentral",0.974771763241802,-0.823749179810274,-0.820078917337917,0.316083587762093,0.317840644948329
"SummaryCentral",0.974771763241802,-0.823749179810274,-0.820078917337917,0.316083587762093,0.317840644948329
"SummaryCentral",0.802713480756367,-0.174425742169806,-0.572275192692621,0.422559713773703,0.507903309155326
"SummaryCentral",0.91264398146017,-0.572598125352963,-0.677921821093984,0.457746979288213,0.376407836050418
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.699634265087244,-0.790045233368251,-0.90485387096307,0.813367096080583,0.782300652795046
"SummaryCentral",0.738861857166726,-0.839720495544358,-0.972441660067535,0.734025074809907,0.689735122242092
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.899696098508107,-0.824474720780183,-0.920186704940649,0.319950146096937,0.481530440425748
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.771320631988241,-0.79432405157928,-0.538708713773449,0.588746369670999,0.443807770826105
"SummaryCentral",0.894204024669379,-0.964879552276815,-0.545596010297148,0.431353925742397,0.382804797243655
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.79067424335517,-0.966558796353638,-0.805890497751534,0.545585210900754,0.560011153109372
"SummaryCentral",0.355940542824861,0.481053006391963,0.910334324741333,-0.0626251441625788,-0.696666955804921
