"methods","samples.omega","samples.phi","samples.logsigma","samples.logA"
"Curve matching",0.012760914578479,0.50613445699779,-2.26513702648543,0.606888932031539
"Curve matching",0.0129574093066771,0.467515807092801,-2.30773096592806,0.53542510451468
"Curve matching",0.0126069899943574,0.620528533453755,-1.32257388923242,0.815435947783857
"Curve matching",0.0129226322086309,0.574157129980108,-2.17357007382786,0.615579586305317
"Curve matching",0.0127559180757134,0.620022364312777,-1.83745049794723,0.562294597183073
"Curve matching",0.0129226322086309,0.574157129980108,-2.17357007382786,0.615579586305317
"Curve matching",0.0126919427223087,0.677923938005608,-1.92312513340949,0.64965193367014
"Curve matching",0.0125107178076532,0.709795689937472,-2.06864097703868,0.673907231248194
"Curve matching",0.0125420264096136,0.623203242438053,-3.06474279740149,0.571119484153336
"Curve matching",0.0127526575369514,0.53301989410108,-2.65475953132124,0.579943997434107
"Curve matching",0.0127262892626017,0.587393531679727,-2.87913528330421,0.564626866757214
"Curve matching",0.0129730550528107,0.608399789724842,-2.07416914906511,0.650509812874745
"Curve matching",0.0128131605788192,0.464976927815626,-1.67725427633448,0.517204263317171
"Curve matching",0.0127314914325876,0.475203352509436,-2.56955545852534,0.577579768875062
"Curve matching",0.012854243221218,0.518946336016909,-1.78722465430514,0.601692782124107
"Curve matching",0.0129919529660176,0.515856650807851,-1.53495660446155,0.627564452845907
"Curve matching",0.0129919529660176,0.515856650807851,-1.53495660446155,0.627564452845907
"Curve matching",0.0133150766588318,0.335577923444057,-2.27664874548778,0.615192295061258
"Curve matching",0.0133150766588318,0.335577923444057,-2.27664874548778,0.615192295061258
"Curve matching",0.0123187396220249,0.694898282352878,-1.88775083715736,0.611039433496758
"Curve matching",0.013096480799804,0.331973028890854,-1.96180442600411,0.584560277920967
"Curve matching",0.0130527750251629,0.444400121518902,-2.04775709709872,0.671180686514062
"Curve matching",0.0131388915893347,0.462069509517676,-2.20452335718646,0.635675158797489
"Curve matching",0.0127086989559249,0.664640870883777,-1.32506720603597,0.749835580697204
"Curve matching",0.0127479576839769,0.570012278770096,-1.68181291222739,0.600347434637176
"Curve matching",0.0127479576839769,0.570012278770096,-1.68181291222739,0.600347434637176
"Curve matching",0.0129587707023509,0.535886079568215,-1.57300786598001,0.539877103520068
"Curve matching",0.0123220456579422,0.791608747973753,-1.23203651713724,0.73349614837601
"Curve matching",0.0129587707023509,0.535886079568215,-1.57300786598001,0.539877103520068
"Curve matching",0.012711381925835,0.548165295419515,-1.80163486626426,0.58423232474942
"Curve matching",0.0122312372941961,0.657491998027865,-1.88629580758119,0.669047867656488
"Curve matching",0.0119505041646942,0.819672833244248,-1.14321543311938,0.641225832869923
"Curve matching",0.0118347472244895,0.796466648937606,-0.880241973235145,0.640598528750017
"Curve matching",0.0125066784482725,0.68402221224255,-1.41793557441637,0.754850467842237
"Curve matching",0.0128365363299758,0.510662862141204,-2.47421607472243,0.700397933471381
"Curve matching",0.0128365363299758,0.510662862141204,-2.47421607472243,0.700397933471381
"Curve matching",0.0131301780884276,0.371096212410009,-2.53594561734132,0.64466498661872
"Curve matching",0.0128044732617459,0.672233154732001,-2.37595225325594,0.608662624302718
"Curve matching",0.0127212111229124,0.644043442387583,-2.87216508663912,0.595808505969973
"Curve matching",0.0128044732617459,0.672233154732001,-2.37595225325594,0.608662624302718
"Curve matching",0.0125331401584877,0.754896262627019,-1.39517365713933,0.687568716025435
"Curve matching",0.0126815013721549,0.669321069208878,-2.25585486376272,0.611236810857405
"Curve matching",0.0125331401584877,0.754896262627019,-1.39517365713933,0.687568716025435
"Curve matching",0.0122226089504755,0.880421170522149,-1.29653643450182,0.768318451665275
"Curve matching",0.0125331401584877,0.754896262627019,-1.39517365713933,0.687568716025435
"Curve matching",0.0125331401584877,0.754896262627019,-1.39517365713933,0.687568716025435
"Curve matching",0.0121981071655567,0.854030974809344,-1.5912620530986,0.714438736657193
"Curve matching",0.0126116654034416,0.781932452304978,-0.661272392037931,0.687046165690667
"Curve matching",0.0126355208309534,0.787417749503046,-1.90993397960831,0.701219074487706
"Curve matching",0.0124738292268349,0.740836127085162,-1.79730430017165,0.697973534403683
"Curve matching",0.0124738292268349,0.740836127085162,-1.79730430017165,0.697973534403683
"Curve matching",0.0124236310139903,0.747209715408359,-2.12689178280938,0.739204712957344
"Curve matching",0.0127511650579706,0.642732435807986,-1.19951962416388,0.754479574581637
"Curve matching",0.0126454694490888,0.560549132003663,-2.40569138026375,0.721481176444324
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123559777552246,0.770859440666113,-1.65725695721317,0.64962486708839
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0124727159698029,0.790227347518914,-1.71637098833227,0.722373432684862
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0128707537768477,0.699495090015103,-1.39638835656652,0.713525167481232
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0123118026919455,0.837654323390157,-1.43343218902561,0.769624991018287
"Curve matching",0.0127799589368575,0.633920707273291,-1.57812276474378,0.756409432481079
"Curve matching",0.0131988471189602,0.496896682000401,-1.26951827893882,0.700165040683948
"Curve matching",0.0128139632205388,0.47888407987708,-1.5393574816464,0.677048595442065
"Curve matching",0.0127799589368575,0.633920707273291,-1.57812276474378,0.756409432481079
"Curve matching",0.0123329655707754,0.696749673969639,-1.83396199246872,0.750770070922645
"Curve matching",0.0131901125878238,0.567045947308472,-1.45201207990503,0.787468358326531
"Curve matching",0.0127799589368575,0.633920707273291,-1.57812276474378,0.756409432481079
"Curve matching",0.0127799589368575,0.633920707273291,-1.57812276474378,0.756409432481079
"Curve matching",0.0132438464395008,0.602316735221744,-1.40577755660993,0.767679603007937
"Curve matching",0.0127799589368575,0.633920707273291,-1.57812276474378,0.756409432481079
"Curve matching",0.0127799589368575,0.633920707273291,-1.57812276474378,0.756409432481079
"Curve matching",0.0130520919407486,0.457100413500905,-1.76431766854108,0.63651681230472
"Curve matching",0.0129330323578623,0.474078109245578,-2.29846804215174,0.591171593582136
"Curve matching",0.013294206726843,0.412796022120036,-2.69884385518539,0.722570371496972
"Curve matching",0.0131112439624209,0.491183363080374,-1.05101847546828,0.82644991338439
"Curve matching",0.013102827899072,0.527477671825085,-1.38059785959601,0.749360413030975
"Curve matching",0.0131112439624209,0.491183363080374,-1.05101847546828,0.82644991338439
"Curve matching",0.0124996625364826,0.573151838378992,-1.11889251036315,0.712056994510613
"Curve matching",0.0121015326732415,0.901246308391432,-1.65613433174669,0.822964094172367
"Curve matching",0.0124612756250234,0.735717171070902,-1.61131607337048,0.779978469649831
"Curve matching",0.0121015326732415,0.901246308391432,-1.65613433174669,0.822964094172367
"Curve matching",0.0121015326732415,0.901246308391432,-1.65613433174669,0.822964094172367
"Curve matching",0.0119758603780358,0.809339412222697,-1.39183126029742,0.715647196944628
"Curve matching",0.0121015326732415,0.901246308391432,-1.65613433174669,0.822964094172367
"Curve matching",0.0121015326732415,0.901246308391432,-1.65613433174669,0.822964094172367
"Curve matching",0.0121015326732415,0.901246308391432,-1.65613433174669,0.822964094172367
"Curve matching",0.0130167143722976,0.594213845941511,-1.10628840168836,0.636528538483225
"Curve matching",0.0130167143722976,0.594213845941511,-1.10628840168836,0.636528538483225
"Curve matching",0.0130167143722976,0.594213845941511,-1.10628840168836,0.636528538483225
"Curve matching",0.0131278946453054,0.511326685662944,-1.0942157887142,0.675458506500513
"Curve matching",0.0131278946453054,0.511326685662944,-1.0942157887142,0.675458506500513
"Curve matching",0.0130873267333541,0.638375523275686,-1.19025363513564,0.729934804931013
"Curve matching",0.0130873267333541,0.638375523275686,-1.19025363513564,0.729934804931013
"Curve matching",0.0130873267333541,0.638375523275686,-1.19025363513564,0.729934804931013
"Curve matching",0.0137103180164499,0.30604363091524,-1.36715201164067,0.618830486624513
"Curve matching",0.0137103180164499,0.30604363091524,-1.36715201164067,0.618830486624513
"Curve matching",0.0137103180164499,0.30604363091524,-1.36715201164067,0.618830486624513
"Curve matching",0.0125767041028631,0.598564605202547,-2.38276491409226,0.682476281685638
"Curve matching",0.0124756417917419,0.764977836823964,-2.05748080730824,0.634456355974607
"Curve matching",0.0121326197541201,0.730093050900461,-2.75489903569205,0.599408229407943
"Curve matching",0.012438274395152,0.667220788854017,-2.69804369261181,0.60267626270277
"Curve matching",0.0122868830600956,0.628807948521444,-2.81592081798583,0.580082588703363
"Curve matching",0.0122868830600956,0.628807948521444,-2.81592081798583,0.580082588703363
"Curve matching",0.013004195632793,0.587600013758032,-2.03345336199264,0.682140872859014
"Curve matching",0.0127438556217529,0.593263749830847,-2.04574584000404,0.605132332728086
"Curve matching",0.013004195632793,0.587600013758032,-2.03345336199264,0.682140872859014
"Curve matching",0.0126151741459048,0.736651063275765,-1.88568323923507,0.658092041903917
"Curve matching",0.0128407992923697,0.610050446299238,-2.30136522063572,0.728228397986829
"Curve matching",0.0125731360558008,0.631455788151887,-2.30864444902936,0.612485498967785
"Curve matching",0.0123006578040594,0.728185455780056,-1.96055816937937,0.704596521239476
"Curve matching",0.0126542488243909,0.689378215996083,-2.15694204631892,0.742871532726918
"Curve matching",0.0123927968820104,0.69216115512795,-2.58074845838338,0.772440856452938
"Curve matching",0.0125776084369684,0.584478625747927,-1.68465999893136,0.593089609630069
"Curve matching",0.0125776084369684,0.584478625747927,-1.68465999893136,0.593089609630069
"Curve matching",0.0125776084369684,0.584478625747927,-1.68465999893136,0.593089609630069
"Curve matching",0.0126853034764502,0.650247079637631,-2.25175813476479,0.68988662255296
"Curve matching",0.0126853034764502,0.650247079637631,-2.25175813476479,0.68988662255296
"Curve matching",0.0124130799482774,0.583418238557544,-2.57272383666673,0.686654132338536
"Curve matching",0.012637109286166,0.504599438662501,-2.10309259690108,0.771728270744775
"Curve matching",0.0131473988539088,0.376749565820052,-1.55457506320562,0.75368058451757
